artist,title,genre,spotify_id,valence,arousal,dominance,d2_tags
Rise Against,Hero of War,acoustic,00hVU6kDP67JHurfwG2dtq,2.8372413793103455,2.5941379310344828,3.4062068965517236,{}
A Great Big World,Say Something,indie pop,6Vc5wAMmXdKIAM7WUoEb7N,2.887156862745098,3.535294117647059,4.03421568627451,{}
The National,I Need My Girl,indie rock,7rbCL7W893Zonbfnevku5s,3.849594594594595,2.99027027027027,4.556891891891891,{}
Arcade Fire,Sprawl I (Flatland),indie rock,58tizBbohZFxRjGNaT7Brc,2.9487500000000004,3.0184375,3.7675,{}
Thom Yorke,Harrowdown Hill,electronic,2C3xIudHEjCIS5KT4JuM0b,4.343508771929824,3.893859649122808,4.74701754385965,{}
Portishead,Undenied,trip-hop,25G1w3E4OMrovtPE5F510g,3.990363636363636,3.556909090909092,4.318909090909091,{}
The Kooks,One Last Time,indie,2so4Y65VapWGnfF2leexmu,4.118030303030302,3.8039393939393946,4.535757575757575,{}
alt-J,MS,indie rock,0pCTr2E9CtulIwNprituKi,4.39,3.1500000000000004,5.42,{}
Placebo,Protect Me from What I Want,alternative rock,4YV8otivWlvvWULDfgIV8S,3.270153846153846,3.394,3.6618461538461538,{}
Radiohead,I Will,alternative,28VoI90xDBoKe5sP3sP5jW,4.304216867469879,3.997469879518074,4.715542168674698,{}
Tove Lo,Stay High - Habits Remix,electronic,62N2JSA0jHmSH7Va9t7hIf,2.42,2.2466666666666666,3.13,{}
Lana Del Rey,Sad Girl,indie,11MyiSGZSYSmhhqwGUTtAq,2.856623376623377,3.7385714285714298,4.266233766233766,{}
Lady Gaga,Million Reasons,sad,7CKa9qaLticpDoemHeHodf,3.533563218390805,3.984712643678161,4.135172413793103,{}
Placebo,I Know,alternative rock,1N8UZjYJarJpclLKBdaGwd,3.4491025641025645,3.104102564102564,3.5471794871794873,{}
Cults,You Know What I Mean,indie pop,0Vbp9n2YaXiQiS2tHLZSKl,4.129,3.484999999999999,4.39,{}
The Verve Pipe,The Freshmen,alternative rock,21jEuMn2lf37715rwjow2M,4.139571428571427,3.533000000000001,4.414714285714285,{}
Bat for Lashes,Laura,alternative,4gX2o4VU2iuyyCfssLUDwr,3.999999999999999,3.095714285714286,4.4557142857142855,{}
The Cure,Cut Here,new wave,0G60jNf46uF8sxNoLN0TY5,4.21375,3.8469642857142863,4.4385714285714295,{}
The Flaming Lips,Waitin' for a Superman,alternative,2EJDRDvRRMZy3pBIDKuvbj,4.394137931034483,3.4458620689655173,4.961724137931035,{}
Joji,Slow dancing in the dark,soul,0rKtyWc8bvkriBthvHKY8d,2.1,3.49,3.84,{}
Grizzly Bear,Hold Still,indie,2sz9MuXW6MhhMbWRb8V8dD,2.1,3.4900000000000007,3.84,{}
Mayday Parade,Miserable at Best,sad,1ONoPkp5XIuw3tZ1GzrNKZ,3.561139896373057,3.863678756476684,4.471036269430052,{}
Bob Dylan,"If You See Her, Say Hello",folk,3xNO6JUk9ySYjxuqzcZYRB,3.512962962962964,3.8122222222222217,4.395555555555555,{}
Slipknot,Vermilion Pt. 2,acoustic,0O7lENhqOySbsL743G7PqD,4.058139534883721,3.8801162790697674,4.414069767441861,{}
Antony and the Johnsons,Bird Gerhl,singer-songwriter,2nMlYjXuT8eGrh6SJz3gIP,4.323846153846154,3.411538461538462,4.711538461538462,{}
Three Days Grace,Last To Know,alternative rock,1o4Pf2GIMDCD7ifIM2yI77,4.30258064516129,3.884516129032258,4.639999999999999,{}
Foals,Bad Habit,indie rock,59FOaIlQng6Yae9UmO1PwN,2.1,3.49,3.84,{}
Kurt Vile,Wakin On A Pretty Day,indie,3cSlU4ZH4wzb5pM7wI1k3f,2.1,3.49,3.84,{}
Tegan and Sara,Call It Off,indie,0Bo7grcJ9Api986n2RNcA8,4.29320987654321,3.923086419753087,4.527160493827161,{}
The 1975,Robbers,indie rock,06cCziAHtDg6pcsidZHu03,3.91,3.790000000000001,4.4750000000000005,{}
The National,Slipped,indie rock,3QinothXo6s9uhwCXlI8wp,3.865,2.2775,4.46,{}
Bob Dylan,One of Us Must Know (Sooner or Later),folk,40GFPBolcy0yucApV9uxq2,3.595,3.9140909090909095,4.324545454545454,{}
Placebo,Burger Queen,alternative rock,439uj7xeQ3vGnWafAvqmGe,3.9451898734177218,3.1153164556962025,4.083291139240506,{}
Boards of Canada,In the Annexe,electronic,5LrPKZmACz0BVdWGU0ycxx,2.941290322580645,3.2138709677419355,3.5883870967741935,{}
Linkin Park,Roads Untraveled,alternative rock,1dYw8HTRJnFpeEeMtXj99a,3.6526315789473687,3.9821052631578944,4.387368421052631,{}
Bonnie Raitt,I Can't Make You Love Me,blues,69uJi5QsBtqlYkGURTBli8,4.023525641025642,3.586089743589744,4.993717948717948,{}
Eels,That Look You Give That Guy,indie,2DLfiDGID5hImlSz17wcDW,3.920555555555555,2.8547222222222226,4.253333333333333,{}
Lucy Rose,Shiver,folk,1ODA4mZMaoBzT1TbPBW8B1,4.39,3.1500000000000004,5.42,{}
Glasvegas,Daddy's Gone,indie,3q7zMxaqANXd2MSfTsQLQo,3.421904761904762,3.7909523809523815,4.031904761904762,{}
Bob Dylan,Bob Dylan's Dream,folk,4MNxOR2Fu4NqJ892UdYx0h,3.488,3.6948,4.624,{}
Lana Del Rey,Terrence Loves You,alternative,44JxL1qNXXQYniZ5T3MUs9,2.1,3.49,3.84,{}
Starsailor,Alcoholic,indie,6lRM8cGMfffgoLWWVrIrWa,2.0942857142857143,2.273673469387755,2.546530612244898,{}
Emeli Sandé,Clown,soul,0EGVOnw876hry5JOK0ZaeV,3.777272727272728,2.7372727272727273,4.324772727272728,{}
The Weeknd,Try Me,soul,4ppTAJUbNXELZcoUaL90wo,2.1,3.49,3.84,{}
Hurts,Evelyn,electronic,7falTcBWUCMFJKpPP6mr9V,4.382941176470588,3.6535294117647057,4.282941176470588,{}
Daughter,Tomorrow,indie,7DHApempeur91VuOniuSlU,2.1,3.4900000000000007,3.84,{}
The Drums,It Will All End In Tears,indie,2LdLv1NNj3iU3WmQG5IkHn,1.7157142857142855,2.657142857142857,2.7728571428571427,{}
David Bowie,I Can't Give Everything Away,electronic,42bQZnfDGmejgB5elWY3QA,2.1,3.49,3.84,{}
Powfu,death bed (coffee for your head) (feat. beabadoobee),indie,7eJMfftS33KTjuF7lTsMCx,3.63,3.370000000000001,4.695,{}
Florence + the Machine,Dog Days Are Over (demo),indie,6jfjtjFqTFj23a6ppemPHX,2.1,3.4900000000000007,3.84,{}
OneRepublic,Fear,alternative rock,0sQ21u4HJkZbbEYc3xiVeS,4.163333333333333,3.7666666666666666,5.033333333333333,{}
Twin Atlantic,Crash Land,indie,7r8Ut9Pn4kzEJwNFtgDQKr,3.923333333333334,2.786666666666666,3.48,{}
Longwave,Tidal Wave,indie pop,2Qn5VOL0e2Z7nOgs2URHi6,4.386666666666667,2.83,3.7966666666666673,{}
Change,Searching,soul,27MdefmKyCpfro5pwnj0Ne,2.23,1.885,2.725,{}
Shivaree,Snake Eyes,alternative rock,6skbAieaNRNYjCURhruHtU,3.923333333333334,2.34,3.8399999999999994,{}
Francis and the Lights,Striking,indie,4A3sNKJXtH0bG2JvslzN8H,3.975,3.475,3.605,{}
Lowlife,Kiss Me Kick,sad,7tJFt4hamZUFxM2wVLT8Ic,1.05,1.745,1.92,{}
Duncan Parsons,Sometimes,jazz,1eXmpDHQhhwMJr6m0P1Leh,2.785,1.89,2.325,{}
Shadyzane,September,electronic,5pOqPQ6fC0Yl9rziky1gRb,2.54,2.045,2.305,{}
Van Gogh,Listen (Bubble Version),indie,3ADYl69H4nKGt2gT18EJFT,3.475,2.35,3.375,{}
Tom Waits,Blue Valentines,blues,1APu9lSrXWUarvP61myILk,4.379166666666666,3.690740740740741,5.399768518518517,{}
10 Years,"So Long, Good-bye",sad,5fEyUL1sp1cJC4YErd29I4,4.4172509960159365,3.632390438247013,4.620677290836654,{}
Rob Dougan,Nothing At All,downtempo,6znySOqLLKT1RaBqL2dqmF,3.7922988505747126,2.6093678160919533,3.8748275862068975,{}
Morrissey,Boxers,alternative,6WBVoWICO96axK3xfCNMqf,4.126666666666666,2.3333333333333335,3.836666666666667,{}
Tom Waits,Train Song,blues,4VL9hmHY5n74VIXxnfeHqO,3.738288288288288,3.5727927927927934,4.834279279279279,{}
Puddle of Mudd,Radiate,alternative rock,2ThcIpXKYFToNMkTen5fXF,3.135,1.475,3.365,{}
Eels,The Beginning,indie rock,06Y1a4jwZOFpaU05wGmGLT,3.792499999999999,2.5825,4.06,{}
Bohren & der Club of Gore,Black City Skyline,jazz,5PdM4ubaXJI0lTyT5lsx23,3.3881249999999996,1.768125,3.526875,{}
Pedro the Lion,Of Up And Coming Monarchs,indie,7LLK9N77v699ZyY3X88sjX,3.9075,3.2950000000000004,4.99,{}
Aimee Mann,Just Like Anyone,singer-songwriter,6HGkAXzdO3yJuTQBTnCyj0,3.576190476190476,3.643650793650794,4.578412698412698,{}
Ben Harper,One Road To Freedom,acoustic,7gOZPiNmV0W3VyLyRHa83L,4.426666666666667,3.378039215686274,5.817254901960784,{}
St. Vincent,This Day,singer-songwriter,5agsBeBQf7nBsgXQgZ4U8G,4.12,2.2066666666666666,4.126666666666667,{}
Anna Ternheim,A French Love,singer-songwriter,6Obt9R6XsWkGSy7rNB9Z06,4.324887218045112,3.120751879699248,4.396616541353383,{}
Czesław Śpiewa,Kiedy tatuś sypiał z mamą,alternative,0vtusutJ0AnCM1Ds2tuHRf,2.9568493150684936,3.379041095890411,4.4338356164383566,{}
Stroke 9,Tail Of The Sun,acoustic,4pmwdCAVUA7Cjp4fud6pjF,2.78875,1.99875,3.37,{}
Beth Orton,Ted's Waltz,folk,3AB3l3LQa1rRzeiLYAq7c3,3.135,1.475,3.365,{}
Soulsavers,Through My Sails,alternative,02xu6DOvanrDbiLjCprPOC,3.135,1.475,3.365,{}
Whitney Houston,Where You Are,soul,4vcCPWXgVk8B4xdgshk6cI,3.135,1.475,3.365,{}
John Lee Hooker,I Cover The Waterfront,blues,3yHvxIDMCymCF0q0OruuDJ,4.201126760563381,3.5660563380281696,5.690140845070423,{}
Bob Dylan,Angelina,folk,29MEcYFP09cdPJxeyNkMhe,3.135,1.475,3.365,{}
The Church,Feel,alternative rock,3jpjXr1PCM15tq9ZKsUu2M,3.135,1.475,3.365,{}
Eurythmics,The First Cut,new wave,6tIvOOJ5JTno7wjObXjTeD,2.79,2.4466666666666668,3.376666666666667,{}
Sébastien Schuller,tears coming home,electronic,4wcyIqLe89N79lhRXdRkDW,4.2942857142857145,2.5342857142857143,4.804285714285713,{}
Arcana,Icons,dark ambient,5BXybn4Virhe518TOssIoO,3.9966666666666666,2.3466666666666667,3.946666666666667,{}
Loreena McKennitt,Down By The Sally Gardens,folk,6rTlXDgss9Nolqg8SKUaRq,3.135,1.475,3.365,{}
Natalie Merchant,Henry Darger,singer-songwriter,6NI0rCEAoSEmRlj2BiATbt,4.1819999999999995,2.792,4.424000000000001,{}
Labradford,SEDR 77,post-rock,7vW9smBFOcd2OWHTgk5WTp,3.0275,2.6425,3.6325,{}
Matthew Good Band,Suburbia,sad,1Royqq1NAmd8YPn0ZXqsLV,3.5827272727272725,3.321818181818182,4.285454545454545,{}
Dead Can Dance,Persephone,alternative,6J7t5b6cTWhhGTbkSbedBd,3.366,2.102,3.426,{}
Allison Crowe,How Long,singer-songwriter,4BuZNUnPxP31ofEFUM2HQr,3.4419999999999997,3.926,4.343999999999999,{}
Roberta Flack,If Ever I See You Again,soul,39bhKSzFTN3eo7eRDDZgKC,4.185,3.22,5.285000000000001,{}
Brian Eno,Always Returning (II),ambient,075JCikBUbvcACqkRc2SEH,3.336666666666667,2.3600000000000003,3.5633333333333335,{}
Kathryn Williams,Thirteen,folk,0L0zADrVcNfhOr8mBKGxJD,4.092499999999999,2.705,4.352500000000001,{}
ELLEGARDEN,指輪,indie,1IUTnYfqQyWSfIIlaatvmu,4.185,3.22,5.285,{}
Jeff Beck,'Cause We've Ended As Lovers,blues,4zoQ3EqopTIGmK2c2rPV5t,4.376666666666667,3.39,5.87,{}
The Rural Alberta Advantage,In the Summertime,indie,1jRsaASyxnFtWPjSxWbJNy,1.455,2.43,1.775,{}
LCD Soundsystem,New York I Love You,electronic,5rAff9XfcWx7rguN3t0fkW,1.3930693069306932,2.315148514851485,2.547326732673267,{}
Swans,Animus,post-rock,1iKJNDc06jgGJHGG5OfI89,2.805,3.0975,2.97,{}
Dave Bixby,Drug Song,folk,5LyJpYY91z7DgJPOXRSEZT,3.1750000000000003,3.09,3.516666666666666,{}
Converge,The Dusk in Us,post-rock,4XJStZO25PjwMq8hlEOaDK,3.6,2.7266666666666666,3.24,{}
Tindersticks,Seaweed,indie,1GdJmVPrrBmYXl9ZSN2IcN,1.05,1.745,1.92,{}
Logh,Death to My Hometown,indie rock,60rkOnV6lZFbsHpfzLwbW9,2.786666666666666,3.077254901960784,2.9505882352941173,{}
The Good Life,Needy,indie,6xJg3BtG1rrjnyOp7MtTax,3.32,3.462857142857143,3.994285714285714,{}
Ryan Adams,How Do You Keep Love Alive,singer-songwriter,1vsT62fWMy81zamTJFjbX1,4.276666666666667,3.147777777777778,4.102222222222222,{}
The Flashbulb,No Running Water,ambient,7GKeGk4iWP7PXBXWsJgYlY,3.86,3.0249999999999995,3.415,{}
The Long Winters,Stupid,indie,4IT145mRPN70t0KW15F7E9,2.274,2.436,2.7380000000000004,{}
Tindersticks,Factory Girls,indie,3LjXAr4Tcg4uM4pSPY5P5Q,1.05,1.745,1.92,{}
Hayden,Bad as They Seem,indie,7HxIlHJEeb8kNkiJyt3Xep,3.4733333333333336,2.3133333333333335,3.6533333333333338,{}
John Coltrane & Johnny Hartman,Lush Life,jazz,28WSuFcspGtw24pnP7aqii,1.455,2.43,1.775,{}
Hayden,Wide Eyes,singer-songwriter,6LEYrcU1YoOx8OcgerqCTK,3.54,2.7675,3.73,{}
Laura Gibson,The Longest Day,folk,5RpQZVSE3oDcvsZBeoAZ1a,4.3675,2.2125,4.18,{}
Her Space Holiday,Slow Down Smile,chill,6odbINRg7t3rsMFlHTGLZG,3.946666666666667,2.02,4.183333333333334,{}
Old 97's,Nervous Guy,indie,1qCSNbkfJ3gtLUODQkrWga,3.6,2.7266666666666666,3.24,{}
Aythis,Le temps d'un voyage,ambient,3FdviLSWcYzww3tbSOBqNw,2.15,2.3625,2.2025,{}
Palace,Valentine's Day,indie,10XpoOQV9DkY684IE71yOw,1.97,2.203333333333333,3.0033333333333334,{}
Doveman,Honey,folk,2kTQW4twrvCgqzHARNw12R,4.4174999999999995,2.8049999999999997,4.125,{}
The Mary Onettes,Translate,indie,6DlAqNBXTPZscxU2nnjsii,1.87,2.065,1.98,{}
Blood & Time,At the Foot of the Garden,post-rock,1L93YzZdm6QJZkXEQmAqIu,3.595,2.4,2.66,{}
Venice Is Sinking,Undecided,indie,2F59uO0oOgO8OxYGIMuHbH,1.455,2.43,1.775,{}
Khôrada,Augustus,post-rock,22bXc7hBRw89NTabaPmXbK,2.86,2.045,2.555,{}
The Verve Pipe,Freshmen (Acoustic),sad,1YBONXKJUzEMJsaftfbYod,1.05,1.745,1.92,{}
Aughra & Mosh Patrol,Leave The Lights On,ambient,0sLefUdG3MNe6bzQDak1of,3.76,2.45,3.14,{}
Suíça Bank,Maldito fanatismo,indie,6ICTtGkjVNzVktQUJdHCfS,2.96,3.21,3.2775,{}
John Kyle,down,indie,07BEDrFvx1Sb74Yb2i5tTh,2.165,3.0825,2.715,{}
Combine the Victorious,All of the Love,indie,7h4smd3ykQEsWtqagLxXjH,3.463333333333334,2.6033333333333335,3.7533333333333334,{}
Snail Quail,Change in My Pocket,indie,1AFpymhAgTH5BIEHI1eE5J,3.005,2.8325,3.4975,{}
The Planet Pluto,Fragile Lives,sad,71msqmbYPNdqGCwFii1le8,3.29,2.5433333333333334,3.32,{}
Dodos,It's That Time Again,indie,7308sGPzXU2wmAGZh4zahF,1.23375,1.5881249999999998,1.498125,{}
Red House Painters,Smokey,acoustic,3MWUc4RtXmymAn3Dy4g2P8,4.093172804532578,3.44929178470255,4.5464872521246456,{}
Vast,One More Day,sad,2kanEzBocD5lh5fcfc9xaF,3.7560563380281686,3.6993802816901415,4.03,{}
Jets to Brazil,Cat Heaven,indie,4cpCzjEHkrK1ILoUx2L5yk,2.744,2.706,3.08,{}
Some Say Leland,The Hunchback,folk,0gm5M18EL9SbrM8cHDElDs,3.8393243243243247,2.4483783783783784,4.545405405405406,{}
Pink Turns Blue,After All,post-punk,0eKD0jYnNQPzSHfVwEvSSK,1.76,2.68,2.1,{}
From The Mouth Of The Sun,Like Shadows In An Empty Cathedral,ambient,7eKdskBXqYweJOSqRYP3Ot,2.42,3.1633333333333336,2.72,{}
Whourkr,Plantea,post-rock,2K2dc1yF7Nm7WayZyrINpJ,1.76,2.68,2.1,{}
Third Realm,Suicide Note,sad,01rHsB8eOoV2sq3L3OtVqV,2.8232203389830506,3.0563559322033895,3.659915254237288,{}
Ashelyn Summers,Angel,singer-songwriter,05ZajVUNDM1fYwLxOnxtOs,2.834285714285714,3.891428571428571,3.4514285714285715,{}
Black,Water On Snow,acoustic,5m2snwAMe5Znbkj6c0OMre,3.4225,3.415,3.3325,{}
M Craft,Dragonfly,folk,5Qxh4bmnr9pIDhTvDYhOdx,3.0468354430379745,3.9443037974683546,3.4860759493670885,{}
Blur,Down,alternative rock,5q6xCrZro7JbOtNuBYGstF,3.25,2.9,4.55,{}
Tujiko Noriko,endless end,electronic,00K2jnq76ATyNuqMd8RSqo,1.625,1.45,2.275,{}
Tujiko Noriko,Fly,experimental,1Psp0HZcr5aYSuQmBzrTMJ,3.24,2.04,3.4666666666666663,{}
Radian,R4,electronica,3nZWoX4bnSrXxo96RqSudp,3.24,2.04,3.4666666666666663,{}
Claire Guerreso,splitting Wood,folk,2cNMuTLlcZl35gX5Y7GB4D,4.244,3.726,4.8,{}
Keshco,Son of a Systems Engineer Manager,indie,6OKhYRg8jrWYXj6p9bz99J,3.304942528735632,2.9189655172413795,4.310977011494253,{}
Keshco,Shelved,indie,53559Z22AKPkYYXSNyF2dE,3.25,2.9,4.55,{}
Indigo Girls,Let Me Go Easy,folk,2ash8gURrUxT76mucIJMg6,3.25,2.9,4.55,{}
Ellie Goulding,Hearts Without Chains,indie,2TWqTeDjVpcZfgrblmf86g,3.015,3.516,3.821,{}
The Radio Dept.,Bus,shoegaze,6amfZoZwnLrcVamOOKDQDO,4.21,2.3566666666666665,4.113333333333333,{}
Ladytron,White Light Generator,electronic,6dswNNXM0FeJh91EPfdxQZ,3.76,2.45,3.14,{}
Aimee Mann,It's Not,singer-songwriter,3uWp4WTufpuMoUxAfP1nws,3.9375,3.615260416666666,4.594322916666665,{}
My Morning Jacket,Hopefully,acoustic,7a9RujPOPueBZejeoQhUxQ,4.255,1.9633333333333336,4.405,{}
The Walkmen,Lisbon,indie,1SY4B7OaChbrPCiIqlCFlB,3.8849999999999993,2.07,3.06,{}
Ryan Adams,Kindness,singer-songwriter,1xtHl1KBKOpTbZOsNSJyzf,3.885,2.07,3.06,{}
The Weakerthans,(Hospital Vespers),alternative,5x5tIi73FkGcY3f9WtT3T4,1.87,2.065,1.98,{}
Hüsker Dü,Hardly Getting Over It,indie rock,2dId9x9fxcaeAOswSIBC39,3.1533333333333333,2.74,3.0233333333333334,{}
Van She,The Sea,alternative,0iW2rrK72GyPP1FmVjCc52,3.72,2.2,3.14,{}
The Wrens,13 Months in 6 Minutes,indie,589SKkG6S3V4Pcv6ZOddMR,2.58,1.625,2.775,{}
Mount Eerie,"No Inside, No Out",indie,15kQ1JTse3sMJh7IGAkfqq,3.44,2.1666666666666665,3.7,{}
Joan as Police Woman,Feed The Light,indie,1qNbaulVECRsnZ2gOYLLGb,4.5,2.08,4.48,{}
Cary Brothers,Jealousy,indie,0n1BYNEVnmPT3oCkmspdnv,4.142740740740741,3.777703703703704,4.503259259259259,{}
Cults,No Hope,indie rock,5wESZSb0jqjmaTcowSo7yO,1.87,2.065,1.98,{}
Beulah,Hey Brother,indie pop,06Tugcvre0I65OaVWYdenR,3.34,1.405,3.5,{}
Bonnie 'Prince' Billy,Careless Love,folk,4a3g41LXK7Z1w9syz5Azti,4.228728813559322,3.391101694915254,4.531864406779661,{}
The Olivia Tremor Control,California Demise 3,indie,3Mps1KOMy4qLRB00IgjgkJ,3.215,2.175,2.91,{}
The Olivia Tremor Control,The Gravity Car,indie,4F9LELZGToq7LpqeKHxfeQ,2.7899999999999996,2.1066666666666665,2.3466666666666667,{}
Sondre Lerche,"John, Let Me Go",indie,6dPK1W8VKitiqaKdVJT4YX,3.885,2.07,3.06,{}
Bonnie 'Prince' Billy,Lessons From What's Poor,folk,68WuCYoaThJ2vrbmS5pZKr,4.453333333333333,1.8733333333333333,4.666666666666667,{}
Josef K,It's Kinda Funny,post-punk,6XPwa8PUGYpLYOdRWQr8AX,2.588936170212766,2.387234042553191,2.573617021276596,{}
Giant Drag,Cordial Invitation,indie,51YY5BlfLyNuevVXLZAluo,4.1525,3.2675,4.010000000000001,{}
Beck,Broken Drum (Boards of Canada remix),electronica,5HgL5lsRq0mSTmGGHMoS3Q,3.9781159420289858,3.4117391304347824,3.768550724637681,{}
Owen,Femme Fatale,acoustic,0cWQHnKsbIiLng0qlmGgso,4.0,2.68,2.96,{}
The Jesus and Mary Chain,Psycho Candy,post-punk,2BSqUUyGjWWwWU9kOIby8a,4.362539682539683,2.524285714285715,3.936507936507936,{}
Tom Waits,Old Shoes (And Picture Postcards),folk,1MbqOV4uT2Rrxxyk1ZvCTT,2.9266666666666663,2.1,3.6133333333333337,{}
Nina Simone,Willow Weep for Me,jazz,1L02s5EgWYsuLBK8iZY1MD,2.4933333333333336,2.753333333333333,2.64,{}
Grandaddy,"""Yeah"" Is What We Had",indie rock,489U9RmZwgd2qRzm6yyPt2,4.476190476190476,2.916666666666667,3.738095238095238,{}
Squirrel Nut Zippers,Low Down Man,jazz,0Ta1U180vOfj8LlhUM1Qvh,3.143106796116505,3.180388349514563,4.2254368932038835,{}
Paper Route,Dance On Our Graves,indie,7LNj7NAqnPo3C8Qprvtc72,4.148,3.288,3.77,{}
The American Analog Set,Magnificent Seventies,indie,2AdXGlkuM2yR9MHf7E0fFD,4.0,2.68,2.96,{}
The Church,Lost,new wave,1q2tvWW801eYBKXTKj7LQY,1.87,2.065,1.98,{}
Jenny Wilson,Crazy Summer,indie pop,2O5TnfeplcpkpZK1fWGm3U,3.34,1.405,3.5,{}
Natalie Merchant,This House Is on Fire,singer-songwriter,4kBuQjWQ2DH5BH0PoSoc3W,2.97,2.876666666666667,3.46,{}
The Hundred in the Hands,Dead Ending,indie,1s1I9gBAnKFdBu1T1fqyvr,3.753333333333333,3.01,3.413333333333333,{}
Delerium,A Poem for Byzantium,ambient,1NntzJ0XL0r2HesXkxUrZd,3.64968253968254,2.643809523809524,2.5928571428571434,{}
Kill Hannah,Statues Without Eyes,alternative,4pyvhCabfmJnAwKqP6h0Qa,1.05,1.745,1.92,{}
The Embassy,It Never Entered My Mind,indie,10JucOLXmHv40tba9sqMfo,4.235,3.025,3.605,{}
Suzanne Vega,Anniversary,singer-songwriter,3sgth4qxFsy4rCderfRxB8,4.1659999999999995,2.244,4.765999999999999,{}
The Go-Betweens,Clouds,alternative,1R88FhwibdF91FZ6Geh7SM,1.87,2.065,1.98,{}
They Might Be Giants,See The Constellation,alternative,1AIRpMC5phLOr3awZlkxRY,3.1499999999999995,2.2475,2.7225,{}
of Montreal,Sadness Creeping Up and Scaring Away the Couple's Happiness,indie,6QUJjkxFK6bQVkamshtrGy,4.0,2.68,2.96,{}
Sixpence None the Richer,The Waiting Room,alternative,2K3Jk8epT8VyjqLpHGuwUG,4.466101694915254,3.521864406779661,3.8861016949152543,{}
Matt Pond PA,This Is Montreal,indie,5akQSrXrdees7L4ShgY7xv,4.431287128712872,1.8640594059405944,4.643564356435643,{}
Jets to Brazil,In The Summer's When You Really Know,indie rock,5Yy2zm9yGeGLyvooBRz8nG,4.195,2.915,4.19,{}
Matt Elliott,What's Wrong,singer-songwriter,0FfJGfhIOiWjTgyKMk2djv,3.735,1.91,3.395,{}
Jackson Browne,Song For Adam,singer-songwriter,2vVqfmuavRb66If6piUdbV,2.7971428571428567,2.8457142857142856,3.682857142857143,{}
The Magnetic Fields,Josephine,alternative,2D2tU9GDMmjEpCc3mgjqAO,2.966666666666667,2.46,3.17,{}
Shawn Colvin,If I Were Brave,folk,3N8VoZDG8I2Alte269kCyr,3.52625,3.0425,3.78375,{}
Joni Mitchell,Chinese Cafe/Unchained Melody,folk,40OarQ92vZCzE21uumz2XI,3.612857142857143,3.08,3.892857142857143,{}
The Microphones,Lanterns,experimental,58HIpNBYLGKXmKYWEGUhkp,3.275,1.7600000000000002,2.945,{}
The Delgados,American Trilogy,alternative,7d9zhqXje1HIDQ8P5jLmxZ,4.0,2.68,2.96,{}
Damien Jurado,Tonight I Will Retire,indie,1sTTdNPs7yux7PaecQbZvu,3.237203389830508,1.7086440677966102,3.450423728813559,{}
The Handsome Family,24-Hour Store,folk,33Gr3C7uDIkqYjTP28t0oV,4.453333333333333,1.8733333333333333,4.666666666666667,{}
Henry Mancini,Days of Wine and Roses,jazz,2sWRC12vYVTHjdTD2WOE4v,4.394736842105263,1.8486842105263157,4.605263157894737,{}
Evan Dando,All My Life,sad,6MSOnqvBi6ZlTq1YfeffFe,2.6019047619047617,2.6460714285714286,3.702380952380953,{}
The Replacements,Nobody,alternative,4HRyjz0TaYS5qR23Vs9ieO,4.3225,3.645,4.16,{}
Jay-Jay Johanson,Humiliation,trip-hop,0LQb6G5V58ws2FBigkr77f,3.265,1.845,2.895,{}
Old 97's,Salome,indie,2f9KVxhDj892tuGmRQ2Px0,3.34,1.405,3.5,{}
Billie the Vision & the Dancers,Apologize,indie,5cdfaW6y25sU19y7zkbzlG,3.670990099009901,1.886831683168317,3.201386138613861,{}
Yelle,Un Jour Viendra,electronic,5aPokLqXqjoGYM6o5NBugQ,2.943333333333334,2.78,2.8266666666666667,{}
Sol Seppy,Wonderland,singer-songwriter,4aEEflQ7rCnf2kj1FhhmYs,3.76,2.45,3.14,{}
Marissa Nadler,My Little Lark,folk,0CLRwUqmiwaOUMMgjh5OKn,2.86,2.045,2.555,{}
The Delgados,No Danger,indie rock,0ngfYG4jpxtmPbhE9Bz80m,4.491666666666666,3.678333333333333,3.8466666666666662,{}
The Naked and Famous,Losing Our Control,indie rock,7c6L1AGLJXMoBH9RygpSkN,3.7533333333333334,3.01,3.4133333333333336,{}
Pernice Brothers,There Goes the Sun,indie pop,5sAlJdSBHI2syv2Y9fdEsG,4.11,2.664,4.4719999999999995,{}
Moby,Pale Horses (Apparat remix),electronic,6JM7WG8ikouCROkNLrIt0g,4.371476793248945,3.279451476793249,4.292278481012658,{}
The Classic Crime,Seattle,acoustic,1jytedNaBN2t9bjoOx6FdE,3.105,2.4975,3.735,{}
The Mountain Goats,Song For An Old Friend,chill,6k1wCO13PDlFT0MPpUhxJO,3.8633333333333337,2.533333333333333,3.79,{}
The Magnetic Fields,With Whom To Dance,indie,67U9KvuKLGVo6SfwNfQdfu,1.87,2.065,1.98,{}
The Wave Pictures,Instant Coffee Baby,indie,5RqJ0AMyl98A8sDTXxrHFk,1.05,1.745,1.92,{}
Alice Coltrane,Turiya and Ramakrishna,jazz,4DVu7YgHVJaeN0C7HNpy2q,4.310196078431373,2.197843137254902,4.45392156862745,{}
Lambchop,We Never Argue,indie,3mnzRPHD3xQz4O82svcFOe,3.5525,2.5775,3.8375,{}
The Microphones,Great Ghosts,indie,4zv6Xacv97GXloysjmGe3h,4.5,2.08,4.48,{}
