artist,track,genre,valence_tags,arousal_tags,dominance_tags,spotify_id
Soulsavers,No Expectations,alternative,4.4667317073170745,3.7007804878048782,4.739365853658536,3rEPjyEqZCDO896Gx4xfoG
JJ72,Improv,indie,2.853333333333333,2.966666666666667,3.5966666666666667,7CCOI8DJ8krCd6UzbSLPWG
Laura,"Radio Swan is Down, Part 1",post-rock,3.23,2.705,3.475,65olM68fGNDi8TGp9QFLu5
Rökkurró,Skuggamyndir,sad,4.3655357142857145,3.615208333333334,4.28,5HpMuXivdTK4ZqZFrIu37w
Polly Scattergood,I Am Strong,alternative,3.963333333333334,3.0766666666666667,3.716666666666667,7ap7TxcqV4Bkal9rUdBCkA
Brooke Waggoner,Wonder-Dummied,indie,3.897499999999999,3.2525000000000004,4.205,3C6zNnJOJiDDczkWZhRZLE
Taj Mahal,Celebrated Walkin' Blues,blues,3.9211111111111103,3.832307692307692,5.5998290598290605,4oNnxT1kVOAcAYkt8gxXAS
Phyllis Hyman,Just Twenty Five Miles To Anywhere,soul,3.405,2.57,3.27,4hPPVCcNWtTjB2nyFltMm7
Nheap,Searching for the way,electronic,3.405,2.57,3.27,45Zw4LxpsbZz263BPsKQpy
Blind Willie McTell,Southern Can Mama,blues,3.4455172413793105,3.5820689655172413,4.708620689655173,7maIvb4xiJ7CT05WETipF5
Blues Explosion,Soul Typecast,indie,2.585,3.56,3.7175,7iSofocacHk1hDpDvYdpUf
Woodkid,Baltimore's Fireflies,indie,3.739319727891156,3.613605442176871,3.622040816326531,3QBdVIlkKnc6SGPpwyg3zm
Tom Waits,Last Leaf,singer-songwriter,2.9977966101694915,2.6006779661016948,4.084915254237289,3ecpddKwgjP6pWnU6WchGj
The Weepies,Wish I Could Forget,indie,3.4324999999999997,2.1725000000000003,3.7975,15E1QHRcjjrg7sWXD7CON2
Jenny Owen Youngs,Coyote,singer-songwriter,4.3879166666666665,2.4289583333333336,4.2375,6SB2s9XLAarSwKicrjpb6A
Destroyer,Foam Hands,indie pop,3.19,2.4366666666666665,3.5433333333333334,2mGVwstXnu47SkDzaAIYUW
Television Personalities,Diary of a Young Man,post-punk,3.34,1.405,3.5,5xaLq7apA05dq6bSCxHnzM
Mark Lanegan,Kingdoms of Rain,singer-songwriter,3.0950819672131145,3.114262295081968,4.1386885245901635,2VCuXCtoOxST2HxOj1SWaX
Casiotone for the Painfully Alone,White Corolla,indie,1.05,1.745,1.92,0WJWNzz31OPqBIBm0WoqQH
Josh Rouse,His Majesty Rides,singer-songwriter,4.48,2.724,4.59,3ppHnBCXzsbqXukhwR7ujA
Tindersticks,This Fire of Autumn,indie,3.34,1.405,3.5,0RyyGvF8j3pDpXPVrHhAda
Los Campesinos!,To Tundra,indie,1.225,2.825,1.79,2ofj1HMOCj8nmXmRwHbVe5
Ween,Object,alternative,4.28,1.84,4.173333333333333,2yv2Q9UEtnnFY28Rm3zsxp
Paul Simon,Born in Puerto Rico,folk,3.565,1.52,3.05,6EOUSbilfsxrI04kpNVJUx
Neil Young,Little Wing,sad,2.4854455445544557,2.8823762376237623,3.7507920792079217,2xcgfukeTRw1tMhQieU23c
The Good Life,Your Birthday Present,indie,4.306,3.98,4.17,5qU5rPXPTGMYvLNSV6p3M2
The Postmarks,Leaves,indie pop,4.415234042553191,2.233106382978723,4.434212765957446,5oSsBHDpZfGPPA6iqS5nEL
Jesca Hoop,Summertime,folk,3.34,1.405,3.5,08rvsy93XRHwWFgvSx6box
James,Skindiving,alternative,4.226666666666667,2.716666666666667,3.943333333333334,71K0WdaelM43owfvCvzShf
Frida Hyvönen,Djuna!,indie,3.56,2.8975,2.96,4F31ukhlkFjXP9vUUIUiBk
Lloyd Cole and The Commotions,2cv,indie,3.565,1.52,3.05,4Wm5jacdAe6kPQw77rKM23
Grandaddy,Summer ... It's Gone,indie,3.565,1.52,3.05,4JIOQjxg6UPgW3jOCfLKn3
Suckers,Before Your Birthday Ends,indie rock,3.595,2.4,2.66,2lSBORppUuKy8eHKgrCgGq
Jesca Hoop,Dreams in the Hollow,folk,4.496666666666666,2.743333333333333,3.7433333333333336,0dwxA3vwKxYMRO62GzhK4G
Dirty Three,Long Way to Go With No Punch,ambient,2.86,2.045,2.555,34SVCtfNrZpqgVJgJ8dm4F
Leona Naess,Shiny On The Inside,acoustic,4.453333333333333,1.8733333333333333,4.666666666666667,3AfPzrGh1ibjrOIpI6hGZi
Gowns,Rope,experimental,3.8375,3.5775,3.9025,1AjM3FeaAOvxaZ94IxnpNo
Olan Mill,Flume,ambient,3.41,1.715,3.22,3smw7xtv2CaBwRdJGBddGv
Jesse Sykes & The Sweet Hereafter,The Dreaming Dead,indie,2.06,3.1100000000000003,2.4299999999999997,7vnAgnnk9FW4gBy3W2gj3q
All My Faith Lost ...,come close my lover,ambient,2.86,2.045,2.555,0ontvrT3OWRxBOniCI8mH3
Ben Lee,Household Name,indie pop,3.21,1.38,3.13,4UNjq4wMngLu50R4NmTyeB
Sumner McKane,Doris,sad,3.9,2.4325,4.32,7lJds5ubtEmmvjmWR5VAsD
big Sir,Nonstop Drummer,downtempo,4.216666666666667,3.36,3.4166666666666665,0Cu3auf8YQgzcPrOZSwufo
27,No Water,trip-hop,3.7,3.175,3.155,5JkjLdJnsWh3e2rAf8aYm8
Don McLean,It's Just The Sun,folk,1.9466666666666668,2.54,2.6,18mrGkMSnYwYQcpkr0zRW5
Bert Jansch,October Song,folk,3.34,1.405,3.5,4mnPH4EO6RF5rtuUeP1cZS
Shelagh McDonald,Silk and Leather,folk,4.316666666666666,1.92,4.576666666666667,68USPtoMuJnJ0R32Sf9M37
The Charade,September,indie pop,4.235,3.025,3.605,4cioWkw3h3Oq87Onqx7khB
Fairport Convention,After Halloween,folk,3.836666666666667,2.7566666666666664,3.3600000000000003,5hci4VZ4kLkJqyaFYJCkvh
Christina Lux,Coming Home At Last,acoustic,4.11,3.365,3.7325,7JRVCphzZdLdpJWNU8QYYN
Averkiou,The South Wall,shoegaze,3.41,1.715,3.22,6zWRxTq7idNZgocZRqrE7M
The Lake Isle,Into The White,acoustic,3.265,1.845,2.895,2sXti4yA31oqbVP6Tn8YyL
July Skies,Pevsner Broke Our Hearts,shoegaze,3.263333333333333,3.193333333333334,2.9066666666666667,0saQpWfftxSRSu1DpfeEnb
Righteous Boy,No More Love,alternative,3.04,3.22,3.006666666666667,3svtHnFcglKIXFoDmM2kPA
Steven Mark,Yesterday's Smile,alternative,4.386666666666667,2.35,4.263333333333334,2P23cF4xegsmcDxYT9RHKP
The Psychic Echo,Lotus,electronic,4.361666666666666,3.673333333333334,4.416666666666667,2s95Iq50JtytE3JwaDSWQn
Pains of Being Pure at Heart,Young Adult Friction,indie,2.1794366197183095,1.4497183098591553,1.9977464788732395,6DQdSxAihGualboMJt2vcg
Teenage Fanclub,Jesus Christ,indie,4.235,3.025,3.605,79LeBILf2JtmORceyWgryg
Phoenix,J-Boy,indie,3.725,2.095,3.5,7fu8iCAdNuV5HLkuZVHLZP
The Coral,Liezah,indie,3.5,3.0,3.295,6sTuD327CMfk22E6cSUAlG
Bob Dylan and The Band,Bessie Smith,blues,2.8526732673267325,3.0023762376237624,4.524356435643565,1BythdpR6CAZNT8ltjv6IT
Zero 7,Medicine Man,electronic,3.86,3.025,3.415,7pQrjtx1XQ3HJQcA6us2IH
The Verve,Drive You Home,alternative,2.966666666666667,2.46,3.17,6JsYBnmLYJU1DoMtJhgLNe
The Style Council,Long Hot Summer,new wave,4.495,2.2466666666666666,4.248333333333333,62bUqzJCBwQekVyC3k6z2J
Jason Collett,Fire,indie,4.386666666666666,2.87,3.823333333333333,621Wnn4f0Ystvc0ww6JiiO
The Sea and Cake,Weekend,indie,3.86,2.003333333333333,3.9366666666666665,31lpTfsalxkeoTvyCrUo74
Malajube,Ton plat favori,indie,4.185,3.16,3.52,129omi2ZZE0PZ7oEpZHHiv
Her Space Holiday,Lydia,indie,4.48625,2.65625,4.8549999999999995,5W4xPf79jjCGbSAwP2Wq4n
Apostle of Hustle,Jimmy Scott Is the Answer,indie,3.946666666666667,2.02,4.183333333333334,79ONB9FJEWhhc3bO2IG1DL
Oscar Key Sung,All I Could Do,electronic,4.235,3.025,3.605,5Z3BUrYYzVCqF2woivqZxJ
G. Love,Writing on the Walls,blues,2.053892215568862,2.161676646706587,3.2574850299401197,6Eoqp4cUWYN04H13IE2quE
Styrofoam,couches in alleys,electronic,4.0,2.68,2.96,3Uyv6kXWw12DkiEvunHKCF
Mercury Rev,Downs Are Feminine Balloons,indie,2.58,1.625,2.775,6RfrCjVhn3bWUA11B4rksA
Xela,Through Crimson Clouds,electronica,3.24,2.12,2.895,1IeJu7BaxHI2F4BXp11ksH
Do As Infinity,TAO,j-pop,1.05,1.745,1.92,2HEmluIIoapS0O4dwRrNP3
Blackstreet,My Paradise (Interlude),soul,3.86,2.003333333333333,3.936666666666666,6k1ANPgIzEwUvUYS9TbvJy
Irene,Waterfront,indie,2.3766666666666665,1.0133333333333334,2.033333333333333,73T07l1ozh8nL7k8F0zcF6
Das Pop,True,alternative,3.34,1.405,3.5,049HOHDcnbTq4bBro1PjH4
Vinicio Capossela,Che Cossè L'amor,jazz,4.235,3.025,3.604999999999999,28lZSZTZjIuoO07nACvfNo
Rita Redshoes,The Beginning Song,alternative,3.885,2.07,3.06,0fPkXw13r8A6ZlAthLIQiR
The Bats,Bells,indie,3.34,1.405,3.5,71tn3kpAeY8Tv59ZcNXVUF
Japancakes,Now Wait for Last Year,chill,2.58,1.625,2.775,3NWBRPbBvYFFVy4nHC5bfV
P:ano,Dark Hills,indie,2.58,1.625,2.775,1wVDtONA9RzZKvOYyKQpFA
Leah Dizon,Brand New Day,j-pop,3.8849999999999993,2.07,3.06,21dRP41uWpoOIQcje45RWY
Bluebird Avenue,Beach House,indie,3.34,1.405,3.5,02sNoTy9aucZLLTDq63f6J
Pedal Steel Transmission,Amy,acoustic,3.735,1.91,3.395,5UOoNBNcGfH4kT9Ze3SZbj
Benjamin Gibbard,You Remind Me of Home,indie,3.7186363636363633,2.145,3.2413636363636367,23BsnzyFKMoAE9cYULyVyi
Elan Trotman,Sunset In Paradise,chill,3.44,2.1666666666666665,3.7,3hJRoUb3B0QHwMh7Ehx0Uj
Stereolab,Peng! 33,indie,3.475,2.535,2.715,4N0hmqJKXhZpeLCPtEXDOz
Slowdive,So Tired,shoegaze,3.507156862745098,2.9339215686274516,3.456666666666667,3kfyf559TiZFKCwSRu9mSq
Laura Mvula,"Father, Father",soul,3.34,1.405,3.5,45su5K4GIGA82vFhkMSJ4l
Cocteau Twins,Oomingmak (Instrumental),ambient,3.8133333333333335,2.7266666666666666,3.406666666666667,3x88s5WXxP5sX3KpY5RrGM
Boa,Candle Lights,j-pop,3.805,2.56,3.225,5SsyZgaf9sRyJj0kRnaxqH
茅原実里,Precious One,j-pop,3.86,3.025,3.415,2SJvfSPt4BY5MXpAArTeI4
Little People,Start Shootin\',ambient,3.1033333333333335,2.5033333333333334,3.6,4IUgpL0CgSiloUOHzgd6Qe
Local Natives,Cards & Quarters,indie,4.42468085106383,2.713829787234043,4.31936170212766,4qzW5f0kjIC98EmOK4rgAu
The Flaming Lips,They Punctured My Yolk,indie,4.012463768115942,3.5663043478260867,3.6171014492753626,1DM14l4X4Cc9ClQAH4qqgo
Guided by Voices,Blimps Go 90,indie,4.123333333333334,2.9533333333333336,3.473333333333333,2PXS9iwb4e0NjvMwyWXnyX
Mirah,Untitled,indie,4.402727272727272,1.8520454545454543,4.613636363636363,1yWVht3E515KbFwt6xnIJc
Apostle of Hustle,Cheap Like Sebastien,indie,4.483366336633663,3.3223762376237618,4.563663366336634,7uxibofRBJoEGJx46mjXkv
Cocteau Twins,Eggs and Their Shells,alternative,2.2066666666666666,1.4983333333333333,1.8983333333333337,62Kj8U5ZVsQ0diCFnCvWuJ
The Wake,All I Asked You to Do,new wave,1.225,2.825,1.79,419NRX7R9OfUw0CLjFZRdg
Dntel,Casuals,electronica,3.34,1.405,3.5,3Ukw1YUBmR8qPxTLsI7ahz
Alpha,Wishes,electronica,2.58,1.625,2.775,6cKkZnANUTNtI07HgED8Ad
Cary Brothers,Wasted One,indie,3.565,1.52,3.05,15xtLLdtZ0GFOmQHL7FHEV
Lacarno & Burns,Axis,chill,4.15,2.8575,3.9425,2Xc5gl3Js0ShbM9a9IzPtO
Marsheaux,She's Leaving,sad,2.9266666666666667,2.62,2.963333333333334,56Wt11rP0QwHz6f4PoLZhz
Puerto Muerto,Grinding Bones,indie,1.288955223880597,1.0377611940298508,1.1697014925373137,2Y5hFfkMNeuXsyL1CzRn8f
Washington,I Lost My Way,indie,3.805,2.56,3.225,6T25zXFJvUszthmXeLQ6os
Pete Krebs,Purple Heart of Texas,indie,3.34,1.405,3.5,7snvGO1a1iwL6kVznWbY9T
Project Pitchfork,Crossfire (We Are Temporary Remix),electronic,2.86,2.045,2.555,4r3IcOWvrzMicucu5ixi4o
Koss,water,ambient,2.86,2.045,2.555,5wnpiAAJDP30qx36DGzACt
Tindersticks,Until the Morning Comes,sad,4.0713333333333335,3.398,4.363333333333333,6lRzNQWLi93asJUQrymMf0
M83,In Church (Cyann & Ben version),electronic,4.4525,3.205,3.8575,3grH8QMhiVKi4uQrWZVrGr
The Black Dog,Tahr,electronic,3.42,2.5,3.19,5LHK6i4JT4lDWs2GGtg8fj
Big Joe Williams,Highway 49,blues,3.04158940397351,2.9536423841059603,4.320927152317881,3S9PbmBQJU1eRYrVibxuPv
Muddy Waters,Short Dress Woman,blues,3.795357142857142,3.758928571428571,5.5407142857142855,5JoNCSJaHppA9EXDhYHmIY
Henry Thomas,Red River Blues,blues,4.112,3.888,5.628,5lA1if9Xv83KK8IJw3eT8s
Plone,Bibi Plone,electronica,4.235,3.025,3.605,3BmjSLHiJXiQQlSsL0O1Zb
Schlammpeitziger,Hallimaschbomba im Kreisverkehr,electronic,3.34,1.405,3.5,501L5bMHkV2Ux7GFEEYX1t
Placebo,Innocence Of Sleep,indie,4.04,3.755,4.56,5jIWH8Tpd34pzYqpKB44f0
Molly McGinn,Kill Devil Hills,folk,4.41,2.4033333333333333,4.306666666666667,2lpRS3Ww8G4s8zz9CJnVhq
"Peter, Paul and Mary",Puff The Magic Dragon,folk,3.771505376344086,3.1697849462365593,4.0317204301075265,3hqsBLMAqJqrhr434Z7WlA
Matt Nathanson,Sad Songs,singer-songwriter,4.242111111111111,3.832333333333333,4.825111111111111,56Wum4lFOAdj9zZacHBfk4
El Perro del Mar,I Can't Talk About It,indie,4.451980198019802,3.879207920792078,4.552475247524752,0rfsy8jvZ6xDDt7xO6gNvM
Sun Kil Moon,Convenient Parking,folk,4.2425,2.615,4.2124999999999995,3YqINVkCNJn3M2SXHsiACr
Peter Bradley Adams,Unreconciled,singer-songwriter,3.11375,2.325,3.41875,3lJfsTyse90TU2IyIc3F8j
Bonnie Raitt,I Cant Make You Love Me,blues,4.083607305936073,3.963196347031963,5.103105022831049,69uJi5QsBtqlYkGURTBli8
Jenny Owen Youngs,Drinking Song,singer-songwriter,4.13,3.713333333333334,4.5633333333333335,2WGeLWpkAyR2E1scmPVXov
Gary Moore,Nothing's the Same,blues,3.788938053097345,3.599646017699115,5.4917699115044245,4JUg5TewzYIaK7PLyTX8Id
Daemonia Nymphe,Nymphs of the Seagod Nereus,folk,2.2037500000000003,1.7075,2.04,5erQoYYxkIvFqVM1YqWXNP
Lisa Gerrard,Tell It from the Mountain,ambient,1.8478378378378375,1.3710810810810812,1.7732432432432428,3ZAcHHkgiYRfsdJbmlAsgc
All My Faith Lost ...,the waves,ambient,1.8237931034482755,1.413103448275862,1.6882758620689655,3yRACVTfhDtcgdlJBmAC2k
I Am Robot and Proud,The Catch,electronic,4.46,2.1766666666666667,4.006666666666667,6MHuTRkfMZDhYswz4HIE5p
Lycia,Sleepless,dark ambient,2.9075,1.9025,2.625,0rNdD0j5nZpOcRd3LcwTyL
Damien Rice,Nine Crimes,folk,4.325,3.505,4.865,08YEGpKt2LHJ0URCXKHEie
SPC ECO,For All Time,shoegaze,3.118888888888889,2.056666666666667,2.71,1Fn2YbjzSdgfFTxSfiznR1
Violet Indiana,Liar,ambient,2.394,1.61925,2.23275,0vPFUGRSwptd4JzzV6y2aW
Lady Gaga,Yoü And I (Wild Beasts Remix),electronic,3.275,1.76,2.945,5oNeiH3v0MtS4jQjwrSzQ4
Jane Siberry,The Gospel According To Darkness,singer-songwriter,4.45,3.805,4.75,6MYqyTcJg7C8tFPPJBXgYa
Pooma,Snow,alternative,3.9108374384236457,2.9729064039408866,3.5892610837438426,5vZ9y1ZOxbhI9zMUgqUdqj
The Jealous Sound,Naive,indie rock,4.22,3.86,5.0,36zpfzPMNaNR4Iq8KQmrQK
Mirwais,Naïve Song,electronic,4.22,3.86,5.0,3oK0sqmYxpXb8Ct6lr3b16
Shout Out Louds,Tonight I Have to Leave It (Kleerup remix),indie,4.22,3.86,5.0,1XbNKrlzXgZZIykfACTAoR
Holly Golightly,Directly From My Heart,indie,3.825,3.735,5.220000000000001,6eVmIkMfuJx7CUqcnIviAQ
Blueboy,Sea Horses,indie pop,4.22,3.86,5.0,4Be2IUmAdHmKfzk881QXT7
DVA,Pingu hop,alternative,4.22,3.86,5.0,3orc8STQmOxy0OpCb5Be7J
Shinjuku Thief,Lips of the Guilty,dark ambient,3.16,3.675,4.42,0YSV18BPwOET9xyjttDuWI
Stakka Bo,We,indie,4.22,3.86,5.0,5RBQdZUyqi91YxY8OIDWad
Momus,Moop Bears,electronic,4.22,3.86,5.0,000PUfi7X3otImjyjJXvFS
Deep Forest,Sweet Lullaby (Pojo Dojo broken biscuit mix),ambient,4.22,3.86,5.0,3JU6y0qHQHRNFaihQr7f8G
Wax Stag,The Wash,electronica,4.22,3.86,5.0,3Xmz6C2pMQoWDM9zKTA560
Magnus Moriarty,Pipe in hand,indie,2.11,1.93,2.5,046QGvFj0Kkte50tSSdplG
Magnus Moriarty,Exit Emergency Airport,indie,2.11,1.93,2.5,49Jbi469MkA6QK5HpdCxzW
Daniel Diaz,Concert Ukulele Snapshot,acoustic,4.22,3.86,5.0,7CscfvUyihkzxZV24qZNUJ
Willie The Lion Smith,Looney Little Tooney,jazz,4.22,3.86,5.0,2Gi0k8Qb7aEmKm9NojS6RM
Bright Eyes,"A Scale, A Mirror, And Those Indifferent Clocks",indie,4.2575,3.2425000000000006,4.404999999999999,08PWn9DttiRcPWH2yZtqI8
Tullycraft,If You Take Away the Make-Up (Then The Vampires They Will Die),indie,3.725,2.095,3.5,5SsrAHLKROrns5kq7iVl0N
subtractiveLAD,Between Us,ambient,4.227499999999999,3.1024999999999996,4.0175,3uu4U7D5DTe25gdTX8d7qq
planet boelex,Windbreak,ambient,3.725,2.095,3.5,1j1NdyduirxVfMEIYJsWXK
planet boelex,New Beginning,ambient,4.2475,3.13,4.355,2KBxlEQxRo3ebOPdHLaECS
Casiotone for the Painfully Alone,I Love Creedence,indie,4.4291139240506325,3.3355696202531644,4.947594936708861,1mOCICvbkPFkD9yKiYYJRn
The Durutti Column,Otis,indie,2.55,2.045,3.22,7A2yhrdnFspRjpX8RC8UW1
Lianne La Havas,Gone,soul,3.6,3.79,5.14,73U20lYCzqwGLLk4V7u3ul
Bright Eyes,A Celebration Upon Completion,indie rock,2.9466666666666668,2.74,3.466666666666667,25yInwOXnLLTEpOkb8saN7
Casiotone for the Painfully Alone,Natural Light,indie,4.142366863905325,3.5709467455621295,4.456331360946746,1Lnxsu9BY4leUTB5GdXCxC
Rosie Thomas,Farewell,sad,3.872941176470588,3.681764705882353,4.232941176470589,6WzA69qKPNpG8ST9jIM8Bb
Macy Gray,Speechless,soul,2.55,2.045,3.22,2YtXPBlVZlGuhdGuU4rMUW
Loudon Wainwright III,The Man Who Couldn't Cry,folk,3.6,3.790000000000001,5.140000000000001,6YuGggPcS7GJAW3xqQ3ITv
Alpinestars,New Ice Age,electronic,3.089353233830846,1.6285074626865674,3.4226865671641793,2o6o7TpzXMxcVREVfQdbL4
Janis Ian,The Come On,folk,3.7457142857142856,3.1857142857142855,3.7942857142857145,2j8MSqq91O7HyyVhIR3t4w
Cara Dillon,There Were Roses,folk,4.1257142857142854,3.73,5.145714285714286,48XTiZhB5XUja5EJhADg1B
Sophie Ellis-Bextor,"Hello, Hello",sad,2.4,2.526666666666667,3.4266666666666667,0dlZGwLEGuKFHgV6fboXPa
Leonard Nimoy,A Visit To A Sad Planet,sad,3.1,3.69,4.706666666666666,2boonpa3fItOvv320IDkg2
The Russian Futurists,The Science of the Seasons,electronic,4.366666666666666,3.15,4.12,7gpNJnBFYSA57xDxyFNNmU
Toni Braxton,No Way,soul,4.076666666666666,2.376666666666667,4.18,19AvYEenkh9jnzYYcWoupc
Lauge & Baba Gnohm,Structures,downtempo,4.076666666666667,2.3766666666666665,4.18,6NHn62Rt78IHsRVAI26Kdz
Glenn Yarbrough,Baby The Rain Must Fall,folk,4.366666666666666,2.8233333333333333,4.426666666666667,6bZKOc50K0nlfNAPleAlkA
Sarah Vaughan,Passing Strangers,jazz,3.986666666666667,3.77,5.773333333333333,6ng4QBmeHkffqumqJLjM0P
Smash TV,Sad,electronic,3.6,3.79,5.14,4dVNEekkVRHhsFgmxtlTAp
Janis Ian,Getting Over You,singer-songwriter,4.137383966244726,3.306540084388185,4.541012658227848,41jnTrH8zuDbHH8ixjP4DC
Rivulets,Barreling Towards Nowhere Like There's No Tomorrow,sad,2.4,2.526666666666667,3.4266666666666667,6QyQRQ39cdIvMMXa7bKo5X
Natalie Cole,Your Lonely Heart,jazz,4.236666666666666,3.07,4.296666666666667,7fp8k40kEWWDI89qw2kaQw
The Broken Family Band,Gone Dark,sad,3.6,3.79,5.14,0JubKlAkNfCPqDK2XEaIJ7
Duncan Browne,Alfred Bell,folk,2.55,2.045,3.22,13XSrHRukEtlZOlgZHAHis
Eric Bogle,Now I'm Easy,folk,2.55,2.045,3.22,4V7EXB4JbaiwYFKUFBenF0
The Supremes,Love It Came To Me This Time,soul,3.973333333333333,2.506666666666667,4.293333333333333,7s45aotzkpxPFPX7o5p9i8
Jody Watley,Stolen Moments,soul,3.6,3.79,5.14,3WnjaV3bMjd4iyeZKteHNb
McCoy Tyner,View from the Hill,jazz,3.6,3.79,5.14,2JXAAPlbWRX9POriRegLFM
Eric Bogle,One Small Star,folk,2.55,2.045,3.22,2FQhSQQBMC1zHiX6nY9dIv
Alberta Hunter,Sometimes I'm Happy,jazz,3.986666666666667,3.77,5.773333333333333,0JpNYmEufWYbr5y1X0i9qw
Jump Little Children,Cathedrals,indie,4.497189189189189,3.817783783783784,5.177945945945946,2wd52lU3agY0P3x2hxPYhm
Dzem,Autsajder,blues,3.336697247706422,3.5470642201834863,5.2851376146788995,7b0ama77Y0R7oPiLK2bGWX
Dzem,Wehikul czasu,blues,3.986666666666667,3.77,5.773333333333333,2e7IOLQKBvsVLhDle9N4zo
Slowdive,Golden Hair,shoegaze,4.352847682119205,2.9135761589403977,3.8311258278145695,0mzNvJpqrktOe5ToG1Lfzj
Bibio,Mr. & Mrs. Compost,electronic,3.4,2.025,3.22,6zacFouPpUznuzZOBLPHA7
Memphis Jug Band,Cocaine Habit Blues,blues,3.797142857142857,3.994285714285714,5.321428571428571,2s2RjVBZF3ibMqiSd1Loni
Bilal,Fast Lane,soul,4.279999999999999,2.6375,4.385,1rCugBa2t3ycgyR4xHSvvA
Single Gun Theory,Fall,electronic,3.764491525423729,2.4477118644067795,3.1493220338983052,4tFwmMiJtoiqnMxKPPZ6gx
Cocteau Twins and Harold Budd,She Will Destroy You,shoegaze,2.2666666666666666,1.35,2.1466666666666665,5ilhZqIhXgfJyf3oyZNEzK
Roger Eno,Evening Tango,ambient,4.223333333333334,3.03,3.41,5jXzG4aRhIRKC0J6cvac3J
John Foxx & Harold Budd,Avenue Of Trees,ambient,3.51,2.8616666666666664,3.24,01cmRAnjVyKjj3NnvVIDBd
John Luther Adams,The Farthest Place,ambient,4.223333333333333,3.03,3.4100000000000006,697OixpNTGd0CMm081oD3T
The Kamikaze Hearts,Beverly Hills,sad,4.455,3.91,4.595,6L7xmY1JVQTYGLiVVRsCYK
Beulah,Matter Vs. Space,indie,4.286666666666667,2.8999999999999995,3.88,7500gsNhTnI06WAsvpj9Mf
The Hidden Cameras,Hump from Bending,indie,4.0,2.68,2.96,1F3vvm5Kg7HmXh6RDU23oA
Spoon,Goodnight Laura,indie rock,3.885,2.07,3.06,0gSKwadNG63TtmCwDxdENd
Starsailor,Telling Them,indie,4.148793103448276,2.314137931034483,3.575172413793103,3qIGySk6EWnpaYuWg8F0GR
Cocteau Twins,Oomingmak,shoegaze,2.6587898089171973,1.434076433121019,2.347770700636943,6DRV8nuBXCPjpSHnOWnVz8
Tom Waits,"Please Call Me, Baby",singer-songwriter,4.300503597122303,3.616798561151079,5.190431654676259,4g3iTV4Pr70I4o2xMJCZGL
The Fiery Furnaces,South Is Only a Home,indie,3.2350000000000003,1.61,2.925,0WoxhMSji7FW5L2jIweGnb
The Knife,N.Y Hotel,electronic,4.2749999999999995,2.254999999999999,4.3125,66nJ9mer324hNY3gDPuDfB
Tim Buckley,I Can't See You,folk,4.285,3.3550000000000004,4.845,2mLrOLqrzLCEBdmXBpYJAD
The Fiery Furnaces,Leaky Tunnel,indie rock,3.235,1.61,2.925,78WQ7CICAGeSXcJsj30CHO
The Fiery Furnaces,Bow Wow,indie,4.405,3.22,4.53,1t3y1ixXudEFPOAFTlmXkj
James Brown,Georgia On My Mind,soul,4.19,3.5125,5.5425,12Xr5qRz3B1EZ4n700XQVr
John Denver,This Old Guitar,folk,4.285,3.3550000000000004,4.845,79nVe5k5uP8UyJ37Tpxiwg
Little Wings,Whale Mountain,folk,4.285,3.3550000000000004,4.845,6GzZPXnnqgFK4BCwQnL9o6
Joan Armatrading,A Woman In Love,blues,4.298571428571428,3.4985714285714287,5.557142857142857,466txo82UeWyIsH6QtcaB7
múm,The Island of Children's Child,chill,4.16,3.705,4.6975,3ZXnHWftxl2Y0Vsmzwh0co
Terje Rypdal,Blue Angel,jazz,4.285,3.355,4.845,3mdRbGwyQrD4nnVHjU0cVY
Lorien,Human Beings,indie,4.18,2.67,3.98,09rnpXlm6tiYlpdqagKTu1
Boudewijn de Groot,De Morgen,folk,4.285,3.355,4.845,4ccYzxcC3n6Pju9c7gZFlY
Ìon,Beyond the Morning,sad,4.1033333333333335,3.6133333333333337,4.55,4ENtMennuvqRNECrIsW2xX
globe,Many Classic Moments (2013 ORIGINAL PANTHER D.B.R REMIX),electronic,4.285,3.355,4.845,0oEte3tYeqFAQA58MUaIV3
Keshco,If You Were,indie,4.3,3.912,4.696,3IshycyQflvT66cUpO6MGe
The Magnetic Fields,Old Fools,indie,3.6233333333333335,2.4,3.22,1UZEebVrBLp682KiWCG9K8
Finghin Collins,Gymnopédie No. 1,sad,4.01,2.2125,4.365,0x7kTbTAVsHWWHeg1UxZP5
Jakob Dylan,Everybody Pays as They Go,acoustic,4.14,1.9333333333333331,4.056666666666667,3dLhWlOt40eICcV3IStAmE
The Holloways,Most Lonely Face,indie,3.522366863905326,3.467869822485207,4.483786982248521,3KeTgK0HckguRToPMZ0v29
Bob Dylan,Percy's Song,folk,4.263333333333334,3.216666666666667,5.3,4DTu9jTa93lSzkrQ64FcUG
Kathleen Edwards,One More Song The Radio Won't Like,folk,4.366666666666667,3.39,4.806666666666667,2uYltITVLLgGn8oriWbWR9
Cyndi Lauper,Rain on Me,singer-songwriter,3.63,1.275,3.31,0VhD3O4edOl0k5ADBfg7N5
Bruce Cockburn,Night Train,folk,4.27,3.0225,4.3225,7bOe0fD5XjBzeCRF20BSDC
Brian Eno,An Ending,electronic,3.12,2.013333333333333,3.486666666666667,1vgSaC0BPlL6LEm4Xsx59J
